Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Pinjre Ki Titliyaan,None,,Drama,,,Ashish Nehra,"Ronit Agrawal, Ruchita Deol, Mohan Kant, Digvijay Ohlyan",,
Badtameez Love,None,119,Drama,,2021,Pawan Pratap Singh,"Barkha Rathore, Rohan Sinha",,
Best Friend,None,126,Drama,,2019,Teshee Venkatesh,"Dravya Shetty, Krishne Gowda, Meghana, Saakshi Meghana",,
Dharmaveer,None,156,None,,1937,Master Vinayak,"Ratnaprabha, Master Vinayak, Baburao Pendharkar, Indira Wadkar",,
Danga the Riot,None,,"Drama, History",,2018,Milan Bhowmik,"Joy Badlani, Biplab Chatterjee, Gajendra Chauhan, Supriya Choudhury",,
Ganga Sati,Not Rated,138,Drama,,1979,Dinesh Rawal,"Padma Rani, Minal Parmar, Arvind Pandya, Manjaree Desai",,
Ishk Actually,Not Rated,103,Romance,2.7,2013,Anish Khanna,"Neha Ahuja, Raayo S. Bakhirta, Neha Ghelot, Rajeev Khandelwal",,151
Dararein,None,92,Family,,2021,,Vijeta Dahiya,,
He Is Back,None,,Action,,,"Cheetah Yajnesh Shetty, 
William Bond","Alina Lliumzhinova, Abb Li",,
Raakhi Ki Saugandh,None,,"Action, Crime, Drama",5.2,1979,Shibu Mitra,"Ranjeet Bedi, Rajan Haksar, Helen, Jankidas",,6
Gift,None,,"Short, Romance, Sci-Fi",9.4,2021,Nikaash,"Varun Aravindh, Mahalakshmi Raja, Sanjay",,20
Sasu Varchad Javai,None,,None,7.6,1983,Rajdutt,"Padma Chavan, Jairam Kulkarni, Sulochana Latkar, Uday Mandre",,19
10th July,Not Rated,126,Drama,5.6,2014,Ratul Ganguly,"Abhrajit Bhattacharya, Rupa Bhattacharya, Chiranjit, Pulokita Ghosh",,17
Of the People,None,,Drama,3.3,2008,Jayaraaj,"Arun, Arjun Bose, Padmakumar, Devipriya",,44
Lelam 2,None,,"Action, Thriller",,,Nithin Renji Panicker,"Suresh Gopi, Gokul Suresh",,
Kaathu Karuppu,None,,Horror,3.4,2019,Aandal Ramesh,Tamannaah Bhatia,,7
The Sacred One,None,16,"Short, Drama",,2010,"Ken Lal, 
Inderr Labanaa","Shanon D'Suza, Devendra, Shanon Dsuoza, Inderr Labanaa",,
Dhaya,None,,None,4.7,2002,Senthil Kumar,"Dhamu, Janakaraj, Ramesh Khanna, Lakshmi",,12
Agar Tum Saath Ho,None,,Drama,,2016,,"Hitesh Bharadwaj, Ritu Barmecha, Kamal Tewari, Sima Pari",,
Green Signal,None,,None,5.6,2014,Vijay Maddhala,"Shilpi Sharma, Anandhi, Chammak Chandra, Dimple Chopda",,8
Vishkanya,None,,Action,4.4,1991,Jag Mundhra,"Kunal Goswami, Pooja Bedi, Kabir Bedi, Moon Moon Sen",,43
Kanavu,None,,None,,2002,Sreeraj,"Appu, G.K. Pillai, Sajini",,
Soorya Gayathri,None,110,"Drama, Musical",6.5,1992,P. Anil,"Mohanlal, Urvashi, Parvathi, Nedumudi Venu",,149
Abhinandana,Not Rated,130,"Drama, Romance",7.9,1988,Ashok Kumar,"Karthik, Shobana, Sarath Babu, Rajyalakshmi",,83
Daadagiri,Not Rated,138,"Drama, Action, Comedy",4.7,1997,Arshad Khan,"Ayub Khan, Ritu Parna, Simran, Nishigandha Wad",,38
Aaj Kal,None,,None,,1934,R.S. Choudhury,"Jal Merchant, Shantakumari",,
For Regn,None,,"Comedy, Romance",,,Naveen Dwarakanath,"Milana Nagaraj, P. Ravi Shankar, Sudha Belawadi, Pruthvee Ambaar",,
Namune,None,,Comedy,7.0,2018,,"Sharmila Shinde, Sanjay Mone, Sushant Singh, Subodh Bhave",,11
Yeh Hai India,None,128,"Action, Adventure, Drama",3.8,2017,Lom Harsh,"Gavie Chahal, Mohan Agashe, Mohan Joshi, Lom Harsh",,195
Replay,None,14,"Short, Drama, Thriller",,2020,Jagan Ra.,"Priyachandran Perayil, Maya Anjolie, Nikhila Kesavan, Ramu",,
Rajar Meye Parul,Not Rated,135,"Drama, Romance",,1993,,"Anju Ghosh, Tapas Pal, Prabir Mitra, Papiya Adhikari",,
Girni,None,21,Short,,2004,Umesh Vinayak Kulkarni,"Renuka Daftardar, Madan Deodhar, Chandrakant Gokhale, Girish Kulkarni",,
Bhooka Sher,Not Rated,109,Action,5.2,2001,,"Hemant Birje, Dharmendra, Shakti Kapoor, Sikander Khan",,26
Pedarasi Peddamma Katha,Not Rated,160,Fantasy,7.2,1968,G. Suryam,"T. Kirshna Kumari, Mikkilineni, Edida Nageshwara Rao, Nirmalamma",,6
Sri Krishnavataram,None,211,Drama,8.0,1967,Kamalakara Kameshwara Rao,"N.T. Rama Rao, Devika, Ramakrishna, Kaikala Satyanarayana",,23
Thiruvarutselvar,None,156,"Drama, History",7.5,1967,A.P. Nagarajan,"Shivaji Ganesan, Gemini Ganesan, R. Muthuraman, Savitri",,50
Seeta Kalyanam,None,125,"Musical, Drama",8.2,1976,Bapu,"Ravi Kumar, Jaya Prada, Gummadi, Mikkilineni",,57
Teenkahon,Not Rated,124,"Comedy, Drama, Mystery",7.1,2014,Bauddhayan Mukherji,"Suman Mukhopadhyay, Kharaj Mukherjee, Ratan Sarkhel, Manasi Sinha",,255
Uladhaal,None,130,"Drama, Thriller",6.4,2008,Aditya Sarpotdar,"Makarand Anaspure, Subodh Bhave, Ankush Chaudhari, Lokesh Gupte",,67
Dil Da Mamla,None,127,"Drama, Musical, Romance",,1991,Ravinder Ravi,"Guggu Gill, Amar Noorie, Rajindar Rubi, Rupinder Gill",,
Pipani,None,88,Drama,7.6,2012,Gajendra Ahire,"Kristin Piesker, Makarand Anaspure, Federico Del Monte, Ramesh Deo",,19
Humsaya,None,,"Action, Drama, Mystery",6.7,1968,Joy Mukherjee,"Mala Sinha, Joy Mukherjee, Sharmila Tagore, Rehman Khan",,26
Maaro,None,,"Action, Comedy",4.9,2011,Siddique,"Nithiin, Meera Chopra, Abbas, Kota Srinivasa Rao",,64
Namboothiri Yuvavu @43,None,,"Comedy, Drama",2.9,2013,Mahesh Sharma,"Mini Arun, Devi Chandana, Balachandran Chullikadu, Kalabhavan Haneef",,16
Sundar Jeebon,None,,Short,,2002,Sandeep Chattopadhyay,"Debolina Addhya, Ardhendu Banerjee, Santanu Bose, Sharmistha Chakravarty",,
Jhansi Ki Rani,None,,History,,1995,,"Gufi Paintal, Varsha Usgaonkar",,
Sheetla Mata,Not Rated,138,"Drama, Family, Fantasy",,1981,Ramgopal Gupta,"Rajni Bala, Birbal, Sudhir Dalvi, Dhumal",,
Avva,None,134,Drama,,2008,Kavitha Lankesh,"Nataraj Enigi, Rangayana Raghu, Smitha, Duniya Vijay",,
Saat Bhai Champa,None,,Drama,,2017,,"Rudrajit Mukherjee, Roosha Chatterjee, Pramita Chakraborty, Maahi Kar",,
Arrdham,None,,Thriller,,,Manikanth Thalaguti,"Shraddha Das, Mahendran",,
Om Namaha Shivaya,None,,Action,3.1,2010,Rabindra Pradhan,"Bablu, Anita Das, Minaketan Das, Chakradhar Jena",,10
My Little Sister,None,12,"Short, Thriller",9.5,2013,Astha Saxena,"Aakanksha Goswami, Tuhina Dedakia, Aakanksha Mahajan, Vandana Arimardan",,122
Tu Hi Meri Zindagi,None,,Drama,6.3,1965,Rono Mukherjee,"Deb Mukherjee, Nivedita, Salome, Lata Sinha",,12
Ninaivellam Nitya,Not Rated,118,None,6.1,1982,C.V. Sridhar,"Karthik, Gigi",,31
Prem Sutra,None,88,Thriller,,2005,Chandni Gupta,"Chandni Gupta, Amit Pachori, Aman Sagar, Sapna Sappu",,
Pagaivanuku Arulvai,None,,Drama,,2021,Anees,"Vani Bhojan, M. Sasikumar, Bindhu Madhavi, Sathish Neenasam",,
Insaan Jaag Utha,Not Rated,135,"Drama, Family, Musical",6.8,1959,Shakti Samanta,"Sunil Dutt, Madhubala, Nasir Hussain, Madan Puri",,50
Black Cat,None,60,"Action, Thriller",3.8,2007,Vinayan,"Suresh Gopi, Meena, Karthika, Rajan P. Dev",,94
Zeenat,None,,Drama,,2018,Saandesh Nayak,"Mallika Sherawat, Shreyas Talpade",,
Sone Ki Lanka,None,,Action,5.4,1992,Ajay Kashyap,"Jeetendra, Jaya Prada, Chunky Pandey, Varsha Usgaonkar",,14
Aagraham,None,,None,,1984,Rajasenan,"Menaka, Devan, Adoor Bhasi, Lalu Alex",,
Sorry 22 Sorry,None,,"Comedy, Drama, Romance",,2019,"Ashwani Kashyap, 
Navneet Kaur Drall","Mandeep Mani, Navjeet Sandhu, Sukhwinder Raj, Kaka Kautki",,
Non stop love failure songs Telugu,None,30,"Short, Musical",10.0,2021,,Mandava Sai Kumar,,5
Ram Ki Ganga,None,138,Drama,6.3,1984,Sharankumar Chand,"Vijayendra Ghatge, Neeta Mehta, Om Prakash, Sulochana Latkar",,10
Sabari,None,,"Action, Drama, Thriller",4.7,2007,Suresh,"Vijayakanth, Jyothirmayi, Malavikka, Malavika",,65
Geometry Box,None,120,Drama,9.1,2022,Sainath Ponna,"Giribabu Devulapally, Lishi Ganesh, Mulavirat, Perraju",,30
Durga,Not Rated,116,Drama,5.1,2002,J.D. Chakravarthi,"J.D. Chakravarthi, Snehal Dabi, Jayaprakash, Sayaji Shinde",,21
Lag Gaye,None,3,"Short, Comedy",,2020,Ankur Bhatnagar,"Akhil Abrol, Anshul Agrawal, Nishad Barde, Ankur Bhatnagar",,
Maharaj Ki Jai Ho,None,22,Comedy,7.5,2020,,"Kamila Ratikant, Gauransh Sharma, Surabhi Tiwari, Satyajeet Dubey",,75
Sigappukkal Mookuthi,None,,Drama,5.9,1979,Valampuri Somanathan,"Kamal Haasan, Sridevi, Pandari Bai, Vijay Kumar",,36
Gawaahi,Not Rated,111,Mystery,5.6,1989,Anant Balani,"Zeenat Aman, Vikram Gokhale, Ashutosh Gowariker, Shekhar Kapur",,42
Aashechi Roshnai,None,5,"Short, Drama",,2020,Mahesh Limaye,"Genelia D'Souza, Riteish Deshmukh",,
Power Couple,None,,Action,,2015,,"Pratyusha Banerjee, Vindu Dara Singh, Dina Umarova, Malaika Arora",,
Ya Habibi,None,,"Short, Music",,2019,Hirday Shankar Mishra,Gehana Vasisth,,
Har Jeet,None,,Drama,,2005,,"Ferdous Ahmed, Rachana Banerjee",,
Do Chattane,None,,Action,,1974,G.H. Sarin,"Vikram Makandar, Rakesh Pandey, Joginder Shelly, Asha Sachdev",,
Robbie Er Aami,None,15,"Short, Fantasy",,2017,Debanjan Paul,"Monika Panwar, Anurag Urha",,
C++,None,100,Thriller,4.9,2019,Suresh Leon Rey,"Suresh Leon Rey, Adarsha Sanjeeva, Vishu Veer, Viraj Vismith",,42
Badi Didi,Not Rated,156,"Comedy, Drama, Romance",4.3,1969,Narendra Suri,"Nanda Karnataki, Jeetendra, Om Prakash, Mehmood",,15
That's Awkward,None,,Talk-Show,,2022,,"Seema Anand, Ankush Bahuguna, Divija Bhasin",,
Firingoti,None,,None,8.1,1992,Jahnu Barua,"Moloya Goswami, Bishnu Kharghoria, Lakhyadhar Choudhury, Hemen Choudhury",,21
Tip Tip Barsa Pani,None,,Drama,,2020,,"Enayet, Karan, Natasha, Ushasi",,
Thhoda Sa Aasman,None,,Drama,,1995,,"Benjamin Gilani, Kalpana Iyer, Moon Moon Sen, Deepti Naval",,
Udhar Ka Sindur,Not Rated,136,"Drama, Romance",5.1,1976,Chander Vohra,"Jeetendra, Reena Roy, Asha Parekh, Govardhan Asrani",,28
One Tip One Hand,None,6,Drama,7.4,2021,,"Anushka Kaushik, Badri Chavan, Ritik Ghanshani, Sachin Vidrohi",,9
Fandi,None,101,Drama,4.2,2018,Ajit Sable,"Nitin Bodhare, Bhushan Ghadi, Ganesh Jadhav, Arun Nalawade",,15
Red Mercury Mission in India,None,,"Action, Crime, War",8.7,2021,Maheshh,"Sukesh, Trigger Ravi, Spurthi Rao, Anurag Chintu",,8
Collector Gari Bharya,None,147,Comedy,5.3,2010,Tekula Kripakar Reddy,"Babu Mohan, Tanikella Bharani, Brahmanandam, Bhumika Chawla",,13
D4 Get Up and Dance,None,,Drama,7.6,2016,,"Nikhita Chopra, Swasti Kapur, Maleeka Ghai",,6
Dharam Ka Insaaf,None,,Action,,1993,Sunil Nayyar,"Sharndeep Bains, Bhupinder Bhindi, Gulshan Grover, Goga Kapoor",,
Manasara Vazhthungalen,None,132,Drama,,1991,Prathiba Raman,"Ram Kumar, Shiva Rindani",,
Crime Alert - Darna Nahi Mitana Hai,None,,Crime,,2022,,Gaurav Sharma,,
Koina Mur Dhunia,None,,"Drama, Romance",,2001,Suman Haripriya,"Jatin Bora, Geetawali Rajkumari, Nipon Goswami, Jayanta Bhagawati",,
Singa,None,131,Drama,4.4,2019,Vijay Kiran,"Chiranjeevi Sarja, Aditi Prabhudeva, Ravi Bhat, P. Ravi Shankar",,31
Chellamma,None,,None,,2022,,,,
Akhiyan Udeek Diyan,None,,Drama,,2021,,"Parmeet Sethi, Meenakshi Chugh, Keetika",,
Aval peyar tamilarasi,Not Rated,135,Comedy,6.5,2009,Meera Kathiravan,"Theodore Baskaran, Ramachandran Durairaj, Jai, 'Ganja' Karuppu",,68
A Dog and His Man,None,84,Drama,7.4,2019,,Siddharth Tripathy,,9
Duti Monor Jonak,None,,Drama,,2019,,"Kamal Lochan Deka, Mala Goswami, Upasana Priyam, Soubhik Rajkhowa",,
Main Khudiram Bose Hun,None,,Biography,,2020,Manoj Giri,"Kanishk Kumar Jain, Sushant Sahni, Rituparna Sengupta, Imran Hasnee",,
Hero,None,,"Drama, Musical",,2006,Manas Rabin,"Akashdeep Deka, Tanvi Sharma, Mihirjyoti Barua, Pakeeza Begum",,
Sangeetha Sagara Ganayogi Panchakshara Gavai,None,,Biography,,1995,Chindodi Bangaresh,"Lokesh, Girish Karnad, Kalyan Kumar, Vijay Raghavendra",,
Le Chal Apne Sang,None,,Romance,6.2,2000,Vijay Kondke,"Nishant Malkani, Alok Nath, Raza Murad, Beena Banerjee",,14
Parthan Kanda Paralokam,Not Rated,139,"Comedy, Drama",3.2,2008,Anil,"Jayaram, Salu Koottanad, Salim Kumar, Kalabhavan Mani",,97
Delhi Riots... A tale of burn & blame,None,,Documentary,9.4,2020,,Kamlesh K Mishra,,33
Rajputani,None,,None,,1946,Aspi Irani,"Paidi Jairaj, Madhubala, Veena",,
Dham Dhama Dham,None,,"Action, Comedy",,2018,Mani Sinha,"Rupam Chakrabarty, Kalpana Kalita, Arun Hazarika, Jharna Choudhury Baisya",,
Mayilattam,Not Rated,142,"Action, Comedy, Drama",4.1,2004,V.M. Vinu,"Jayaram, Jagathi Sreekumar, Rambha, Indraja",,133
Khazanchi,None,171,Mystery,7.1,1941,Moti B. Gidwani,"M. Ismail, Ramola, Manorama, Jankidas",,31
The Calling,None,30,Reality-TV,8.2,2018,,,,12
Palatwar,None,,Drama,,2023,,Divyansh Pandit,,
Eli Eli Lama Sabachthani?,None,,Crime,7.2,2017,Jiju Antony,"Gireesh Nair, Sanal Aman, Rajshri Deshpande, Kani Kusruti",,19
Diary,None,,Mystery,5.0,2009,,"Sreedhar Rao Chennamaneni, Shraddha Das, Sivaji, Sujatha",,14
Ebhabeo Phire Asha Jay,None,110,Comedy,6.9,2015,Abhijit Guha,"Anirban Bhattacharya, Biswajit Chakraborty, Anusuya Roy Chowdhury, Rimjhim Mitra",,11
Tappu Chesi Pappu Koodu,None,147,"Comedy, Drama",5.8,2002,A. Kodandarami Reddy,"Mohammad Ali, Ananth, Mohan Babu, Tanikella Bharani",,479
Half Serious,None,168,"Comedy, Drama, Musical",5.0,2013,Utsav Mukherjee,"Anindya Pulak Banerjee, Paran Banerjee, Biswanath Basu, Saheb Bhattacharjee",,26
Anthuleni Katha,None,150,"Drama, Family",8.2,1976,K. Balachander,"Jaya Prada, Jayalakshmi, Rajinikanth, Sripriya",,104
Udayapuram Sulthan,None,,"Comedy, Drama",5.4,1999,Jose Thomas,"Dileep, Captain Raju, Preetha Vijaykumar, Narendra Prasad",,180
Nange Paon,None,,Drama,,1971,,Ram Narayan Gabale,,
Alor Thikana,None,,Family,8.3,1974,Bijoy Bose,"Anil Chatterjee, Chhayadevi, Utpal Dutt, Uttam Kumar",,13
Hriday Haran B.A. Pass,None,,"Comedy, Drama, Romance",,2019,,"Joey Debroy, Roshni Tonni Bhattacharjee",,
Adutha Varisu,Not Rated,135,Drama,5.5,1983,S.P. Muthuraman,"Rajinikanth, Sridevi, Raveendran, Silk Smitha",,90
Yeh Jo Mohabbat Hai,None,147,Drama,5.4,2012,Shree Narayan Singh,"Rati Agnihotri, Mohnish Behl, Sammy Bhardwaj, Nazia Hussain",,88
Vismayam,None,140,"Comedy, Drama",6.4,1998,Reghunath Paleri,"Dileep, Innocent, K.P.A.C. Lalitha, Rajan P. Dev",,75
Agradani,Not Rated,118,Drama,8.0,1983,Palash Bannerjee,"Prasenjit Chatterjee, Soumitra Chatterjee, Sandhya Roy, Sumitra Mukherjee",,26
Mohan Das,None,,Drama,,,Murali Karthick,Vishnu Vishal,,
Whisky,None,,Short,,2017,,Suresh Reddy,,
Manase Mounama,None,,Drama,,2007,R. Senthamil Arasu,"Bhuvaneswari, Charmila, Devadarshini Chetan, Rajan P. Dev",,
Dabba Gul,None,,Drama,,,Pradeep Sarkar,"Amitabh Bachchan, Varun Dhawan",,
Kathakali,None,74,"Drama, Fantasy",,2016,,Saijo Kannanaikkal,,
Marmayogi,None,175,Thriller,7.7,1951,K. Ramnoth,"Pandari Bai, Anjali Devi, Madhuri Devi, M.N. Nambiar",,22
Nanga Fakir,None,,Drama,,1984,,Khwaja Ahmad Abbas,,
Gaja,None,152,"Action, Comedy, Romance",7.8,2008,K. Madesh,"Ashalatha, Navya Nair, Pradeep Singh Rawat, Darshan Thoogudeep",,80
Goraay Gandogol,None,147,Comedy,6.8,2012,Aniket Chattopadhyay,"Rahul Banerjee, Sampurna Lahiri, Rajatabha Dutta, Kharaj Mukherjee",,92
Ride,None,,Drama,5.2,2009,Ramesh Varma,"Nani, Tanish, Shweta Basu Prasad, Aksha Pardasany",,171
Guru Shisya,None,130,"Drama, Musical",8.4,2001,Swapan Saha,"Prasenjit Chatterjee, Rituparna Sengupta, Soumitra Chatterjee, Kaushik Banerjee",,17
Sakkarai Thevan,None,,None,5.4,1993,,"Vijayakanth, Mounika, Sukanya",,9
Chandu,Not Rated,136,Romance,7.4,2002,P.A. Arun Prasad,"Sudeep, Sonia Agarwal, Srinath, Siri",,94
Sandi Muni,None,142,Drama,2.9,2020,Milka S. Selvakumar,"Yogi Babu, Nataraja Subramanian, Manisha Yadav",,36
Tamilselvanum 50KM Kalaiselviyum,None,,Drama,,2014,P. Pandiyan,"Kalai Anamika, Dilsha, Mahendran, Rajesh",,
Pahli Bhool,None,,Drama,,2008,Shakeel S. Saifee,"Rocky Singh, Ashika Suryavanshi, Karan Mehta, Reena Chudasma",,
Ekru,None,7,"Short, Drama",,2019,Sanu Varghese,"Jithu Johnson, Rahul Ramesh Kappil, Davinchi Santhosh",,
Family Pack,None,30,"Short, Comedy, Family",8.2,2020,Anu K. Aniyan,"Anu K. Aniyan, Sabareesh Sajjin, Krishna Chandran, Athira Niranjana Suresh",,34
Aiven Raula Pai Gaya,None,153,"Comedy, Drama, Musical",5.3,2012,Atharv Baluja,"Ravinder Grewal, Binnu Dhillon, B.N. Sharma, Jaswinder Bhalla",,110
Sundori,None,,Music,,2022,Subir Pal Chowdhury,"AbhayMalik, Bharat, Aryan Bose, ChandanBanarjee",,
Arranged: Arranging A What?,None,,"Short, Comedy",,2016,Anugrah Bohrey,"Amit Behl, Pankaj Berry, Vaibhav Raj Gupta, Anita Kulkarni",,
Dhara,None,95,"Drama, Romance",4.6,2008,Masud Mirza,"Sudhanshu Pandey, Hrishitaa Bhatt, Anuj Punj, Suman Agarwal",,12
Shree Gurudeva Dutta,None,,Drama,9.3,2019,,"Vishwanath Kulkarni, Amit Kalyankar, Tejas Dongre, Namantar",,6
I Love My India,None,,Drama,5.6,2006,Sangam Biswal,"Buddhaditya Mohanty, Namrata Thapa, Akshaya Bastia, Debu Bose",,8
Jai Chhathi Maa,None,141,Family,8.7,2019,Murari Sinha,"Preeti Jhangiani, Ravi Kishan, Gurleen Chopra, Rahul Jain",,9
3Devi,None,,Thriller,,2022,Ashvin Matthew,"Shubha Poonja, Sandhya Lakshminarayan, Jyotsna B. Rao, Ashvin Matthew",,
Ninney Ishta Paddaanu,None,,None,6.1,2003,Konda,"Tarun, Sridevi Vijaykumar, Karuna Bhushan, Mohammad Ali",,70
Roop Calling...,None,53,Drama,,2021,Rytham Jain,"Rytham Jain, Khushi Singh, Rahul Achlesh Gupta, Ayush Gupta",,
Chand Tara,None,,Comedy,,1945,Mahesh Chandra,"Noor Mohammad Charlie, Swarnalata, Jagdish Sethi, Indira",,
Hum Tum Shabana,Not Rated,126,"Comedy, Crime, Drama",3.5,2011,Sagar Ballary,"Tusshar Kapoor, Shreyas Talpade, Minissha Lamba, Mantra Mugdh",,322
Maruthani,None,,Drama,,1985,Ramarajan,"Shobana, S.S. Chandran, Goundamani, Pandiyan",,
Yennai Arindhaal,None,,Action,,,,Chiranjeevi,,
Pranam,None,,None,5.8,2003,Malli,"M.S. Narayana, Allari Naresh, Rallapalli, Sada",,36
Aape Pein Siyappe,None,104,Comedy,4.2,2021,Sharhaan Singh,"Sharhaan Singh, Lakhwinder, Amandeep Singh, Aditi Aarya",,6
Pulli,None,,None,,,Jiju Asokan,"Indrans, Dev Mohan, Kalabhavan Shajohn, Sreejith Ravi",,
Slambook,None,137,Romance,8.8,2015,Ruturaj Dhalgade,"Nakti Atharva, Kushal Badrike, Abhijeet Chavan, Mangesh Desai",,70
Chettu Kinda Pleader,None,,"Comedy, Crime, Thriller",7.1,1989,Vamsy,"Rajendra Prasad, Kinnera, Urvashi, Gollapudi Maruthi Rao",,145
Diljit Dosanjh: Surma,None,,"Short, Music",,2019,Arvindr Khaira,"Sonam Bajwa, Diljit Dosanjh",,
Sesh Anka,Not Rated,130,Mystery,6.0,2015,Tathagata Banerjee,"Mir Afsar Ali, Sanjeeb Banerjee, Tathagata Banerjee, Shankar Chakraborty",,147
Oor Mariyathai,None,148,Drama,5.8,1992,K.S. Ravikumar,"Anand, Gandhimathi, Delhi Ganesh, V. Gopalakrishnan",,9
Mahesh Dattani's Dance Like a Man,Not Rated,100,Drama,8.1,2014,Ritesh Menon,"Vijay Crishna, Lillete Dubey, Joy Sengupta, Suchitra Pillai",,20
Ramu Chanana,None,,Drama,,1984,Dhirendra Agarwal,"Dhirendra Agarwal, Alka Kubbal, Kshitij Kumar, Shirish Kumar",,
Baipan Bhari Deva,None,,Drama,,,Kedar Shinde,"Rohini Hattangadi, Sukanya Kulkarni, Suchitra Bandekar, Shilpa Navalkar",,
Chor Pe Mor,Not Rated,142,"Comedy, Crime",4.8,1990,Kapil Kapoor,"Naseeruddin Shah, Karan Shah, Neelam Kothari, Sonam",,15
Anokhi Ada,Not Rated,141,"Drama, Musical, Romance",6.9,1948,Mehboob Khan,"Naseem Banu, Surendra, Prem Adib, Zeb Qureshi",,35
Ek Sainik - The Tale of a warrior,None,45,"Action, Drama, War",9.4,2020,Pratyush Sharma,"Pratyush Sharma, Shivani Pathak, Priyom Gautam, Kushagra Sharma",,147
Ek Anokhi Dulhan - Saavi,None,101,Drama,,2017,Rajeev Kumar,"Daljinder Basran, Mahabir Bhullar, Manni Boparai, Jaspinder Cheema",,
Priya - The unsolved mystery,None,26,"Short, Horror",,2020,,Anand Parmar,,
Ados Pados,None,,None,,1984,,"Harindranath Chattopadhyay, Veeni Paranjape Joglekar, Amol Palekar, Rameshwari",,
Bohomaan,None,104,Drama,6.1,2019,Anumita Dasgupta,"Sanchita Banerjee, Bratya Basu, Arpita Chatterjee, Soumitra Chatterjee",,58
Maa Bahen Aur Biwi,None,132,Drama,,1974,Harbance Kumar,"Kabir Bedi, Prema Narayan, Raj Kishore, David Abraham",,
Shyam Tere Kitne Naam,None,,Romance,,1977,,"Bharat Bhushan, Nana Palsikar, Sachin Pilgaonkar, Sarika Thakur",,
Captain Vidyut,None,77,"Animation, Action, Comedy",7.4,2020,Atish Tripathi,"Namit Das, Trisha Kale, Suresh Menon, Raghuvir Yadav",,17
Yaari Dosti,None,,Comedy,,2021,,"Chetan Chavda, Riya Jail, Supriya Pawar, Kshitija Bhore",,
Nidaan,None,146,"Drama, Romance",6.4,2000,Mahesh Manjrekar,"Shivaji Satam, Reema Lagoo, Nisha Bains, Sunil Barve",,24
Suyamvaram,None,155,Comedy,5.5,1999,"Sundar C., 
Liyakat Ali Khan, 
K.S. Ravikumar, 
P. Vasu","Abbas, Aishwarya, Bhagyaraj, Prabhu Deva",,213
Atithi Kab Aoge Shhamshan,None,135,Comedy,5.2,2020,Vipin k Sethie,"Manoj Bakshi, Vipin k Sethie, Avnish Pawar, King Guru",,9
O Ammayi Crime Story,None,129,Horror,8.3,2021,Surendra Reddy,"Keerthi Chawla, Adhi Prem, Sadhika",,131
Seizer,None,140,"Action, Romance, Thriller",6.8,2019,VinayKrishna,"Chiranjeevi Sarja, Parul Yadav, P. Ravi Shankar, Ramesh Bhat",,12
Chatri Ke Neeche Aaja,None,,Comedy,,2005,Pandya Manoj,"Rajeev Raj, Sanjeevani Gupta, Surekha Kudachi, Preeti Patel",,
Naalu Pennungal,None,105,Drama,6.5,2007,Adoor Gopalakrishnan,"Geethu Mohandas, Nandita Das, Padmapriya, Manju Pillai",,178
Carnival,None,119,"Comedy, Drama",6.1,1989,P.G. Viswambharan,"Babu Antony, Mala Aravindan, Santha Devi, Jayalalitha",,68
Kuttrapathirikai,None,,Drama,,2007,R.K. Selvamani,"Ramya Krishnan, Ramki, Roja",,
Sharp Shooter,None,135,"Action, Comedy",,2015,Ghouse Peer,"Diganth, Sangeeta Chauhan, Chikkanna, Lakshmi",,
Ninna Nedu Repu,None,,Romance,4.1,2008,Lakshmikanth Chenna,"Tamannaah Bhatia, Brahmanandam, Ravi Krishna",,35
Paheli,None,46,Crime,,2021,Noor Azam Ali Khan,"Vishal Deot, Ankur Hashampuria, Sunny Sachdev, Kritika Sachdeva",,
Gaurav Ki Sweety,None,,"Drama, Romance",8.2,2022,Aaditya Maheshwari,"Manjit Beniwal, Sumit Dhankher, Anjvi Hooda, Naveen Nishad",,5
Maavichiguru,Not Rated,140,Drama,6.5,1996,S.V. Krishna Reddy,"Jagapathi Babu, Aamani, Ranjitha, Allu Ramalingaiah",,62
Kaddu Mucchi,None,138,Drama,3.4,2021,Vasanth Raj,"Chikkanna, Doddanna, Alathi Jayaram, Honnavalli Krishna",,11
Ek Pyaar Ka Nagma Hai,None,,"Drama, Romance",,,,Dharmendra Shekhar Ojha,,
Vikram,None,,"Action, Drama, Romance",6.8,1986,V. Madhusudan Rao,"Nagarjuna Akkineni, Shobana, Annapoorna, Chandramohan",,47
Dongodu,Not Rated,144,Comedy,5.0,2003,Srinivasa Rao Bhimaneni,"Ravi Teja, Kaveri, Mohammad Ali, Tanikella Bharani",,128
One Time,None,,"Short, Romance",5.3,2020,Gaurav C. Bhat,"Fiza Irwin, Jim Sarbh",,6
Meera,None,136,None,7.5,1945,"Ellis Dungan, 
E.S. Tunda","T.S. Balaiah, Kamala Kumari, Chittor V. Nagaiah, Radha",,39
Vendru Varuvaan,None,,Drama,6.4,2016,,"Veera Bharathi, Sameera",,6
Film Companion: Movie Reviews,None,,Talk-Show,4.4,2014,,"Anupama Chopra, Ivan Rodrigues, Ankita Gusain",,20
Sahib Biwi Aur Boss,None,,Comedy,7.5,2015,,"Vipul Roy, Mugdha Chaphekar, Resham Tipnis, Dhruv Uday Singh",,23
